session_id,start_date,end_date,first_prod,last_prod,prod_count,most_common_cat,count_num_unique_cat,time_diff,time_per_prod,time_first_prod,item_purch,purch_date,0,1,2,3,most_seen_cluster,first_item_cluster,last_item_cluster
30612,2020-11-30 11:40:45.369,2020-11-30 11:41:13.827,25865,8628,2,1,25,28,14,día,4830,2020-11-30 11:41:32.278,0.0,2.0,0.0,0.0,1,1,1
30616,2020-08-15 10:16:23.584,2020-08-15 16:26:05.147,24309,16038,6,4,19,22181,3696,día,6810,2020-08-15 16:26:20.486,0.0,0.0,6.0,0.0,2,2,2
30617,2020-09-10 08:53:19.866,2020-09-10 08:53:19.866,14756,14756,1,3,25,0,0,día,3034,2020-09-10 08:53:30.595,0.0,1.0,0.0,0.0,1,1,1
30628,2020-03-02 09:02:46.891,2020-03-02 09:08:08.723,3848,7187,7,30,26,321,45,día,26646,2020-03-02 09:09:26.527,5.0,2.0,0.0,0.0,0,0,0
30630,2020-09-22 17:04:30.298,2020-09-22 17:04:30.298,27278,27278,1,4,20,0,0,tarde,7406,2020-09-22 17:05:16.317,0.0,0.0,1.0,0.0,2,2,2
30633,2021-03-04 18:08:59.713,2021-03-04 18:24:44.688,10892,13635,4,4,25,944,236,noche,21138,2021-03-04 18:26:56.921,0.0,0.0,4.0,0.0,2,2,2
30637,2020-06-15 12:46:23.355,2020-06-15 12:47:59.680,26854,23349,2,4,32,96,48,tarde,9436,2020-06-15 12:57:44.451,0.0,1.0,1.0,0.0,1,1,2
30639,2020-02-02 08:49:07.736,2020-02-02 08:49:07.736,21466,21466,1,30,24,0,0,día,20314,2020-02-02 08:50:19.215,0.0,1.0,0.0,0.0,1,1,1
30649,2021-01-15 09:32:24.697,2021-01-15 09:32:24.697,198,198,1,3,24,0,0,día,8539,2021-01-15 09:39:58.891,0.0,1.0,0.0,0.0,1,1,1
30650,2020-06-30 07:17:10.453,2020-06-30 07:17:10.453,17389,17389,1,30,24,0,0,día,28135,2020-06-30 07:17:37.581,0.0,1.0,0.0,0.0,1,1,1
30654,2020-10-17 18:47:03.684,2020-10-17 18:47:20.840,19588,18934,3,3,25,17,5,noche,14073,2020-10-17 18:47:36.833,0.0,3.0,0.0,0.0,1,1,1
30671,2020-08-29 18:47:19.984,2020-08-29 18:50:15.307,9327,16365,7,3,26,175,25,noche,22475,2020-08-29 18:50:37.555,0.0,7.0,0.0,0.0,1,1,1
30673,2020-09-30 07:13:17.000,2020-09-30 07:13:17.000,598,598,1,4,20,0,0,día,22753,2020-09-30 10:11:40.023,0.0,0.0,1.0,0.0,2,2,2
30678,2021-05-15 07:03:02.986,2021-05-15 07:03:02.986,5375,5375,1,3,25,0,0,día,7717,2021-05-15 08:19:12.938,0.0,1.0,0.0,0.0,1,1,1
30682,2021-01-07 07:32:22.188,2021-01-07 07:32:22.188,6588,6588,1,4,20,0,0,día,11742,2021-01-07 07:32:36.521,0.0,0.0,1.0,0.0,2,2,2
30686,2020-11-02 20:23:09.564,2020-11-02 20:24:20.527,18844,6588,2,4,22,70,35,noche,11434,2020-11-02 20:24:33.454,0.0,0.0,2.0,0.0,2,2,2
30689,2020-03-26 20:43:04.339,2020-03-26 20:43:04.339,22302,22302,1,4,17,0,0,noche,972,2020-03-26 20:44:59.051,0.0,0.0,1.0,0.0,2,2,2
30691,2020-12-23 14:58:29.780,2020-12-23 14:58:29.780,26044,26044,1,3,25,0,0,tarde,28051,2020-12-23 14:58:51.764,0.0,1.0,0.0,0.0,1,1,1
30692,2020-08-22 14:52:17.752,2020-08-22 14:52:17.752,15200,15200,1,2,17,0,0,tarde,19627,2020-08-22 14:52:40.313,0.0,0.0,0.0,1.0,3,3,3
30696,2020-10-30 09:47:14.481,2020-10-30 09:49:04.705,9184,7640,3,30,19,110,36,día,8317,2020-10-30 09:49:15.897,0.0,0.0,3.0,0.0,2,2,2
30697,2020-03-23 00:33:37.323,2020-03-23 12:08:01.644,21157,21626,16,47,49,41664,2604,madrugada,7044,2020-03-23 12:09:08.370,2.0,2.0,6.0,6.0,2,3,2
30699,2021-03-29 19:51:42.401,2021-03-29 19:51:42.401,23450,23450,1,3,25,0,0,noche,16766,2021-03-29 19:54:00.060,0.0,1.0,0.0,0.0,1,1,1
30704,2020-03-26 13:41:37.742,2020-03-26 13:41:37.742,24293,24293,1,3,24,0,0,tarde,21625,2020-03-26 13:43:41.165,0.0,1.0,0.0,0.0,1,1,1
30705,2020-12-23 22:24:29.552,2020-12-23 22:28:18.734,4966,15033,7,4,25,229,32,noche,16043,2020-12-23 22:29:45.022,0.0,7.0,0.0,0.0,1,1,1
30709,2020-03-07 17:47:48.013,2020-03-07 17:48:12.098,23088,7792,4,30,19,24,6,tarde,26254,2020-03-07 17:50:15.311,0.0,0.0,4.0,0.0,2,2,2
30710,2021-05-31 10:57:14.101,2021-05-31 10:58:55.824,23252,14381,2,4,18,101,50,día,11186,2021-05-31 10:59:02.007,0.0,0.0,2.0,0.0,2,2,2
30715,2020-04-14 13:59:15.768,2020-04-14 14:21:52.480,972,7097,13,30,32,1356,104,tarde,20336,2020-04-14 14:22:10.858,3.0,4.0,6.0,0.0,2,2,1
30721,2021-01-24 17:53:55.026,2021-01-24 18:26:57.722,2509,11138,4,47,45,1982,495,tarde,9246,2021-01-24 18:30:31.885,0.0,2.0,1.0,1.0,1,3,1
30732,2020-05-10 19:49:12.293,2020-05-10 19:53:28.201,11852,11006,12,7,32,255,21,noche,26074,2020-05-10 19:53:53.077,4.0,8.0,0.0,0.0,1,1,1
30735,2020-12-24 12:56:16.872,2020-12-24 12:56:16.872,23571,23571,1,4,18,0,0,tarde,7444,2020-12-24 12:56:40.704,0.0,0.0,1.0,0.0,2,2,2
30738,2020-10-31 12:11:24.163,2020-10-31 17:05:18.729,15417,19580,7,4,38,17634,2519,tarde,21063,2020-10-31 17:09:17.749,0.0,5.0,2.0,0.0,1,2,1
30740,2020-09-28 12:33:16.259,2020-09-28 12:43:43.907,13936,9681,5,4,25,627,125,tarde,5121,2020-09-28 12:45:54.380,0.0,5.0,0.0,0.0,1,1,1
30742,2021-05-30 11:04:10.400,2021-05-30 11:16:47.818,7222,7222,10,4,34,757,75,día,18006,2021-05-30 11:18:34.967,0.0,9.0,1.0,0.0,1,1,1
30743,2020-04-27 16:23:52.415,2020-04-27 16:23:52.415,17365,17365,1,4,18,0,0,tarde,18243,2020-04-27 16:24:10.930,0.0,0.0,1.0,0.0,2,2,2
30750,2020-06-24 12:02:51.161,2020-06-24 12:02:51.161,26123,26123,1,30,21,0,0,tarde,971,2020-06-24 12:03:09.898,0.0,0.0,1.0,0.0,2,2,2
30751,2020-04-10 07:44:35.324,2020-04-10 07:48:36.853,9421,23088,5,30,31,241,48,día,25702,2020-04-10 07:48:46.569,0.0,3.0,2.0,0.0,1,1,2
30753,2021-03-20 14:08:11.492,2021-03-20 14:42:11.303,25094,26836,17,4,33,2039,119,tarde,24631,2021-03-20 14:43:16.589,0.0,1.0,16.0,0.0,2,1,2
30756,2020-12-06 07:35:21.156,2020-12-06 07:36:43.171,11742,14111,2,4,30,82,41,día,1521,2020-12-06 19:31:19.415,0.0,1.0,1.0,0.0,1,2,1
30760,2020-01-03 20:35:54.361,2020-01-03 21:33:54.757,9795,16734,18,30,34,3480,193,noche,5072,2020-01-03 21:34:08.033,14.0,4.0,0.0,0.0,0,0,1
30763,2020-11-27 10:12:10.491,2020-11-27 10:12:10.491,8622,8622,1,4,18,0,0,día,2072,2020-11-27 10:14:29.103,0.0,0.0,1.0,0.0,2,2,2
30766,2020-06-15 18:53:50.706,2020-06-15 18:58:21.042,22734,4005,5,3,28,270,54,noche,19352,2020-06-15 19:01:50.796,0.0,5.0,0.0,0.0,1,1,1
30770,2020-11-29 11:35:41.072,2020-11-29 12:54:17.993,10829,5858,2,3,28,4716,2358,día,26853,2020-11-29 12:55:43.969,0.0,2.0,0.0,0.0,1,1,1
30772,2020-02-27 09:31:59.346,2020-02-27 09:31:59.346,27330,27330,1,30,19,0,0,día,8060,2020-02-27 09:32:56.733,0.0,0.0,1.0,0.0,2,2,2
30776,2020-01-10 12:03:53.338,2020-01-10 12:47:01.160,8311,3767,12,30,39,2587,215,tarde,4647,2020-01-10 12:48:22.940,6.0,3.0,3.0,0.0,0,1,0
30779,2021-03-11 17:50:23.459,2021-03-11 17:51:19.042,13293,24877,2,3,24,55,27,tarde,25415,2021-03-11 17:53:18.919,0.0,2.0,0.0,0.0,1,1,1
30780,2020-09-14 12:21:39.647,2020-09-14 12:25:59.495,8215,16687,2,3,24,259,129,tarde,10443,2020-09-14 12:28:06.131,0.0,2.0,0.0,0.0,1,1,1
30785,2020-04-22 13:40:57.816,2020-04-22 13:41:05.016,13444,13444,2,3,24,7,3,tarde,22538,2020-04-22 13:41:19.982,0.0,2.0,0.0,0.0,1,1,1
30787,2021-05-08 08:55:57.010,2021-05-08 08:55:57.010,7963,7963,1,30,19,0,0,día,12662,2021-05-08 08:57:24.107,0.0,0.0,1.0,0.0,2,2,2
30796,2020-01-01 08:20:49.889,2020-01-01 17:34:53.247,1571,8484,5,30,33,33243,6648,día,10072,2020-01-01 17:36:23.069,4.0,0.0,1.0,0.0,0,0,0
30798,2020-11-29 07:27:58.985,2020-11-29 14:21:42.260,9397,2447,12,4,34,24823,2068,día,2072,2020-11-29 14:22:24.042,0.0,10.0,2.0,0.0,1,2,2
30800,2020-04-16 09:42:04.221,2020-04-16 09:54:29.963,184,13501,6,30,29,745,124,día,5669,2020-04-16 09:56:40.053,2.0,4.0,0.0,0.0,1,1,1
30814,2021-03-03 14:09:18.121,2021-03-03 14:09:54.246,12549,1669,2,4,18,36,18,tarde,4870,2021-03-03 14:10:49.406,0.0,0.0,2.0,0.0,2,2,2
30828,2020-11-21 18:07:23.029,2020-11-21 18:07:23.029,13769,13769,1,3,25,0,0,noche,18760,2020-11-21 18:07:46.568,0.0,1.0,0.0,0.0,1,1,1
30830,2020-04-13 17:36:21.257,2020-04-13 17:36:21.257,25175,25175,1,4,18,0,0,tarde,14538,2020-04-13 17:37:17.716,1.0,0.0,0.0,0.0,0,0,0
30834,2020-12-30 11:29:37.171,2020-12-30 11:30:26.908,19882,21719,3,4,18,49,16,día,26433,2020-12-30 11:31:11.606,0.0,0.0,3.0,0.0,2,2,2
30836,2020-09-19 09:17:34.821,2020-09-19 09:56:49.290,24921,7449,8,47,49,2354,294,día,14479,2020-09-19 09:57:06.099,0.0,3.0,4.0,1.0,2,2,1
30840,2021-05-09 15:24:33.130,2021-05-09 15:24:33.130,1221,1221,1,3,24,0,0,tarde,13121,2021-05-09 18:39:57.337,0.0,1.0,0.0,0.0,1,1,1
30846,2021-03-13 06:14:06.287,2021-03-13 06:15:12.942,23952,4979,3,47,36,66,22,madrugada,8406,2021-03-13 06:17:42.210,0.0,1.0,0.0,2.0,3,3,1
30861,2020-04-12 00:01:07.072,2020-04-12 14:15:18.602,24934,24934,4,30,32,51251,12812,madrugada,7073,2020-04-12 14:16:29.299,0.0,1.0,3.0,0.0,2,2,2
30870,2020-10-02 22:55:43.132,2020-10-02 22:58:25.579,9868,12055,2,3,25,162,81,noche,8750,2020-10-02 22:59:34.525,0.0,2.0,0.0,0.0,1,1,1
30890,2020-04-13 17:01:37.059,2020-04-13 17:01:37.059,6120,6120,1,2,17,0,0,tarde,4685,2020-04-13 17:02:12.173,0.0,0.0,0.0,1.0,3,3,3
30896,2020-08-09 18:11:35.400,2020-08-09 18:14:08.749,326,26212,7,4,32,153,21,noche,20604,2020-08-09 18:15:30.032,0.0,5.0,2.0,0.0,1,1,2
30901,2020-02-12 15:09:37.856,2020-02-12 15:09:42.330,8648,8648,2,30,18,4,2,tarde,14487,2020-02-12 15:10:14.381,0.0,0.0,2.0,0.0,2,2,2
30905,2021-01-26 16:17:15.611,2021-01-26 16:20:39.169,26301,19121,4,47,29,203,50,tarde,27151,2021-01-26 16:21:12.226,0.0,0.0,1.0,3.0,3,3,2
30907,2020-10-20 20:49:33.987,2020-10-20 20:51:22.426,15378,1755,4,3,25,108,27,noche,25064,2020-10-20 20:53:59.884,0.0,4.0,0.0,0.0,1,1,1
30910,2021-03-01 23:06:39.140,2021-03-01 23:06:39.140,19944,19944,1,2,18,0,0,noche,948,2021-03-01 23:10:58.246,0.0,0.0,0.0,1.0,3,3,3
30913,2021-04-12 07:58:21.832,2021-04-12 13:02:09.079,1637,21959,14,30,41,18227,1301,día,7673,2021-04-12 13:02:46.181,0.0,9.0,5.0,0.0,1,2,2
30914,2020-09-01 19:59:22.192,2020-09-01 19:59:22.192,1272,1272,1,4,19,0,0,noche,2325,2020-09-01 19:59:35.355,0.0,0.0,1.0,0.0,2,2,2
30915,2021-03-01 14:35:10.868,2021-03-01 16:04:08.316,22719,3614,5,47,35,5337,1067,tarde,27544,2021-03-01 16:04:17.636,0.0,1.0,0.0,4.0,3,3,1
30931,2021-03-04 16:58:29.628,2021-03-04 17:11:54.485,19912,10122,7,4,30,804,114,tarde,14553,2021-03-04 17:12:54.806,0.0,2.0,5.0,0.0,2,2,1
30933,2021-03-01 21:27:49.177,2021-03-01 22:30:49.245,5642,5642,9,4,31,3780,420,noche,23450,2021-03-01 22:31:13.839,0.0,2.0,7.0,0.0,2,2,2
30937,2020-11-30 15:57:29.707,2020-11-30 15:57:29.707,6976,6976,1,30,19,0,0,tarde,19912,2020-11-30 15:57:41.354,0.0,0.0,1.0,0.0,2,2,2
30956,2020-07-21 13:23:10.863,2020-07-21 13:23:10.863,9388,9388,1,3,25,0,0,tarde,23862,2020-07-21 13:24:55.932,0.0,1.0,0.0,0.0,1,1,1
30967,2020-04-15 13:27:35.892,2020-04-15 13:27:35.892,25125,25125,1,30,14,0,0,tarde,3287,2020-04-15 13:29:06.983,0.0,0.0,1.0,0.0,2,2,2
30974,2021-05-05 11:15:05.540,2021-05-05 11:16:56.410,19311,1323,4,3,29,110,27,día,12707,2021-05-05 11:19:17.215,0.0,4.0,0.0,0.0,1,1,1
30977,2020-06-21 09:46:10.480,2020-06-21 21:48:41.850,10478,13106,10,30,28,43351,4335,día,22275,2020-06-21 21:48:54.317,1.0,9.0,0.0,0.0,1,1,1
30978,2021-04-10 13:14:42.934,2021-04-10 13:27:39.402,18415,3209,14,47,45,776,55,tarde,18732,2021-04-10 13:27:49.688,0.0,9.0,3.0,2.0,1,1,1
30982,2020-06-13 21:12:55.974,2020-06-13 21:13:28.751,23518,12892,2,30,18,32,16,noche,27613,2020-06-13 21:13:59.597,0.0,0.0,2.0,0.0,2,2,2
30983,2021-03-10 19:43:37.379,2021-03-10 19:45:02.436,7640,23828,3,30,30,85,28,noche,4326,2021-03-10 19:46:08.889,0.0,0.0,1.0,2.0,3,2,3
30991,2020-05-01 10:28:56.512,2020-05-01 10:28:56.512,1019,1019,1,2,17,0,0,día,6850,2020-05-01 10:29:52.435,0.0,0.0,0.0,1.0,3,3,3
30994,2020-09-26 16:44:38.568,2020-09-26 16:44:38.568,20640,20640,1,4,18,0,0,tarde,5515,2020-09-26 16:50:19.752,0.0,0.0,1.0,0.0,2,2,2
30997,2020-09-22 06:31:39.959,2020-09-22 06:31:39.959,8167,8167,1,3,25,0,0,madrugada,12540,2020-09-22 06:32:32.877,0.0,1.0,0.0,0.0,1,1,1
31001,2020-06-26 22:37:26.021,2020-06-26 22:38:39.305,16660,21152,3,28,18,73,24,noche,8060,2020-06-26 22:40:03.826,0.0,0.0,3.0,0.0,2,2,2
31002,2021-05-24 16:09:26.364,2021-05-24 16:10:54.387,17036,5711,3,3,25,88,29,tarde,24029,2021-05-24 16:13:43.213,0.0,3.0,0.0,0.0,1,1,1
31010,2020-04-14 18:36:32.248,2020-04-14 18:36:32.248,18310,18310,1,6,12,0,0,noche,27852,2020-04-14 18:36:50.731,0.0,0.0,1.0,0.0,2,2,2
31014,2020-06-07 08:35:05.255,2020-06-07 08:35:19.665,807,807,2,4,19,14,7,día,9711,2020-06-07 08:38:06.488,0.0,0.0,2.0,0.0,2,2,2
31018,2020-12-01 15:44:41.002,2020-12-01 21:51:36.855,17080,6447,13,47,44,22015,1693,tarde,17452,2020-12-01 21:55:41.056,0.0,7.0,0.0,6.0,1,1,1
31020,2020-07-10 19:37:50.354,2020-07-10 19:37:50.354,13284,13284,1,4,19,0,0,noche,2101,2020-07-10 19:48:31.757,0.0,0.0,1.0,0.0,2,2,2
31024,2021-04-05 12:53:40.620,2021-04-05 12:55:22.903,4130,18182,2,30,19,102,51,tarde,5056,2021-04-05 12:55:40.473,0.0,0.0,2.0,0.0,2,2,2
31025,2021-05-31 08:37:38.197,2021-05-31 10:13:08.879,6625,20323,18,30,31,5730,318,día,11226,2021-05-31 10:15:50.932,0.0,17.0,1.0,0.0,1,2,1
31030,2021-01-05 20:14:19.417,2021-01-05 20:14:19.417,25293,25293,1,4,18,0,0,noche,21185,2021-01-05 20:17:12.602,0.0,0.0,1.0,0.0,2,2,2
31031,2020-06-24 04:29:56.471,2020-06-24 04:29:56.471,11909,11909,1,30,25,0,0,madrugada,17166,2020-06-24 04:32:27.343,0.0,1.0,0.0,0.0,1,1,1
31047,2020-05-17 13:44:25.099,2020-05-17 13:52:56.003,24934,5739,7,30,43,510,72,tarde,8253,2020-05-17 13:53:11.283,0.0,2.0,4.0,1.0,2,2,1
31048,2020-10-30 18:14:56.853,2020-10-30 18:18:19.195,310,11743,3,4,32,202,67,noche,18240,2020-10-30 18:19:34.447,0.0,1.0,2.0,0.0,2,2,1
31055,2020-09-30 18:22:30.331,2020-09-30 18:29:44.296,18657,20563,5,4,35,433,86,noche,11472,2020-09-30 18:40:33.847,0.0,3.0,2.0,0.0,1,2,1
31057,2020-10-26 13:42:37.779,2020-10-26 13:59:55.198,18251,23573,6,3,32,1037,172,tarde,23450,2020-10-26 14:02:50.963,0.0,6.0,0.0,0.0,1,1,1
31059,2021-01-23 07:53:07.008,2021-01-23 07:55:24.965,8060,4929,5,4,34,137,27,día,4222,2021-01-23 07:56:09.662,0.0,3.0,2.0,0.0,1,2,1
31060,2020-11-28 08:58:35.456,2020-11-28 09:04:34.646,16969,176,6,3,27,359,59,día,12908,2020-11-28 09:05:12.494,0.0,6.0,0.0,0.0,1,1,1
31062,2020-11-30 12:58:39.088,2020-11-30 13:09:12.988,22189,15224,5,4,36,633,126,tarde,17316,2020-11-30 13:09:52.018,0.0,2.0,3.0,0.0,2,1,2
31067,2020-04-20 12:49:28.398,2020-04-20 12:49:28.398,333,333,1,4,17,0,0,tarde,563,2020-04-20 12:49:41.084,0.0,0.0,1.0,0.0,2,2,2
31070,2020-01-01 15:34:54.315,2020-01-01 20:49:15.924,19829,24563,10,30,28,18861,1886,tarde,12529,2020-01-01 20:51:15.142,10.0,0.0,0.0,0.0,0,0,0
31073,2020-06-22 05:20:54.335,2020-06-22 05:27:02.336,3878,16066,6,47,39,368,61,madrugada,22639,2020-06-22 05:33:57.347,2.0,1.0,0.0,3.0,3,3,3
31077,2020-01-05 19:29:22.249,2020-01-05 19:29:27.259,20383,11935,2,30,21,5,2,noche,999,2020-01-05 19:29:32.901,0.0,0.0,2.0,0.0,2,2,2
31078,2020-12-12 21:17:51.107,2020-12-12 21:18:33.249,26489,17935,3,4,33,42,14,noche,6178,2020-12-12 21:20:32.408,0.0,1.0,2.0,0.0,2,1,2
31080,2021-04-12 13:09:06.043,2021-04-12 14:37:35.211,27831,19055,9,4,36,5309,589,tarde,1812,2021-04-12 14:58:13.705,0.0,3.0,6.0,0.0,2,2,1
31081,2020-06-28 11:54:33.893,2020-06-28 11:57:44.055,23628,4111,2,30,19,190,95,día,9176,2020-06-28 11:59:31.459,0.0,0.0,2.0,0.0,2,2,2
31089,2020-08-07 13:38:46.169,2020-08-07 13:38:46.169,8488,8488,1,3,23,0,0,tarde,25299,2020-08-07 13:39:15.690,0.0,1.0,0.0,0.0,1,1,1
31091,2021-03-01 19:32:17.509,2021-03-01 19:34:42.612,20969,20969,3,3,28,145,48,noche,4400,2021-03-01 19:43:09.587,0.0,3.0,0.0,0.0,1,1,1
31095,2020-04-25 16:06:14.980,2020-04-25 16:06:14.980,5800,5800,1,2,17,0,0,tarde,26308,2020-04-25 16:06:52.230,0.0,0.0,0.0,1.0,3,3,3
31099,2020-09-01 21:32:04.307,2020-09-01 21:32:04.307,15064,15064,1,28,18,0,0,noche,13158,2020-09-01 21:32:29.829,0.0,0.0,1.0,0.0,2,2,2
31106,2020-11-27 09:00:53.344,2020-11-27 09:00:53.344,8908,8908,1,4,19,0,0,día,1770,2020-11-27 09:01:03.863,0.0,0.0,1.0,0.0,2,2,2
31107,2021-05-08 21:20:54.680,2021-05-08 21:20:54.680,12662,12662,1,3,25,0,0,noche,16572,2021-05-08 21:21:48.213,0.0,1.0,0.0,0.0,1,1,1
31111,2021-03-12 20:40:19.001,2021-03-12 20:40:19.001,3398,3398,1,3,24,0,0,noche,26075,2021-03-12 20:40:35.026,0.0,1.0,0.0,0.0,1,1,1
31118,2020-12-12 21:54:44.216,2020-12-12 21:58:53.608,23103,25473,5,4,34,249,49,noche,22416,2020-12-12 21:59:38.123,0.0,3.0,2.0,0.0,1,2,1
31120,2020-08-23 10:06:03.687,2020-08-23 10:12:59.374,28124,14104,10,4,37,415,41,día,13199,2020-08-23 10:14:35.886,0.0,9.0,1.0,0.0,1,1,1
31121,2021-02-23 13:32:28.871,2021-02-23 13:32:41.305,17969,17969,2,3,25,12,6,tarde,19555,2021-02-23 13:32:50.626,0.0,2.0,0.0,0.0,1,1,1
31127,2021-03-23 16:51:57.220,2021-03-23 16:51:57.220,5425,5425,1,4,20,0,0,tarde,8764,2021-03-23 16:52:02.257,0.0,0.0,1.0,0.0,2,2,2
31129,2020-03-31 09:05:10.084,2020-03-31 09:05:10.084,785,785,1,3,26,0,0,día,19170,2020-03-31 09:06:27.076,0.0,1.0,0.0,0.0,1,1,1
31136,2020-01-11 09:37:20.114,2020-01-11 09:37:20.114,2814,2814,1,4,18,0,0,día,3106,2020-01-11 09:38:44.706,0.0,0.0,1.0,0.0,2,2,2
31137,2020-03-02 14:47:16.691,2020-03-02 14:47:16.691,8098,8098,1,30,21,0,0,tarde,6817,2020-03-02 14:48:03.893,0.0,0.0,1.0,0.0,2,2,2
31143,2020-09-01 09:48:11.890,2020-09-01 09:48:11.890,20325,20325,1,4,20,0,0,día,18305,2020-09-01 09:50:33.413,0.0,0.0,1.0,0.0,2,2,2
31144,2020-12-11 23:10:34.658,2020-12-11 23:10:34.658,16607,16607,1,3,25,0,0,noche,17689,2020-12-11 23:11:52.507,0.0,1.0,0.0,0.0,1,1,1
31150,2021-05-05 07:12:50.415,2021-05-05 07:16:37.339,1106,12369,5,3,25,226,45,día,20474,2021-05-05 07:16:49.376,0.0,5.0,0.0,0.0,1,1,1
31156,2021-05-22 09:43:58.085,2021-05-22 10:04:08.301,4983,18767,8,4,36,1210,151,día,23405,2021-05-22 10:04:11.576,0.0,4.0,4.0,0.0,1,1,1
31157,2021-02-12 19:10:03.346,2021-02-12 19:10:03.346,26956,26956,1,3,25,0,0,noche,19529,2021-02-12 19:10:16.798,0.0,1.0,0.0,0.0,1,1,1
31160,2020-10-09 20:46:57.287,2020-10-09 20:46:57.287,20078,20078,1,2,18,0,0,noche,12342,2020-10-09 20:47:29.981,0.0,0.0,0.0,1.0,3,3,3
31168,2021-01-16 13:16:09.483,2021-01-16 13:18:05.119,13412,13412,5,2,18,115,23,tarde,2887,2021-01-16 13:19:35.176,0.0,0.0,0.0,5.0,3,3,3
31173,2020-07-16 08:54:52.727,2020-07-16 08:58:55.635,13557,25604,2,30,27,242,121,día,23621,2020-07-16 09:01:52.641,1.0,1.0,0.0,0.0,0,1,0
31175,2020-05-23 08:32:36.522,2020-05-23 08:39:25.139,25734,17729,6,3,29,408,68,día,23465,2020-05-23 08:39:57.776,0.0,6.0,0.0,0.0,1,1,1
31178,2020-10-07 14:16:35.144,2020-10-07 20:25:17.184,3338,15998,21,28,31,22122,1053,tarde,23360,2020-10-07 20:25:51.948,0.0,1.0,20.0,0.0,2,2,1
31187,2021-04-04 19:42:47.377,2021-04-04 20:00:12.773,20752,16947,6,3,25,1045,174,noche,23545,2021-04-04 20:04:18.693,0.0,6.0,0.0,0.0,1,1,1
31190,2020-05-07 09:02:23.040,2020-05-07 10:06:41.988,4701,20202,3,30,29,3858,1286,día,2550,2020-05-07 10:07:00.107,0.0,2.0,1.0,0.0,1,2,1
31196,2020-10-08 18:35:06.651,2020-10-08 18:39:54.689,16646,4741,5,3,25,288,57,noche,18244,2020-10-08 18:40:08.023,0.0,5.0,0.0,0.0,1,1,1
31205,2020-03-12 03:32:22.033,2020-03-12 03:34:11.164,9613,16738,5,7,20,109,21,madrugada,15239,2020-03-12 03:34:26.679,0.0,0.0,5.0,0.0,2,2,2
31208,2020-12-29 15:23:51.845,2020-12-29 15:25:35.153,21719,13596,4,30,19,103,25,tarde,19882,2020-12-29 15:27:38.566,0.0,0.0,4.0,0.0,2,2,2
31211,2021-01-14 12:28:54.416,2021-01-14 12:45:13.903,6706,3863,13,4,37,979,75,tarde,19882,2021-01-14 12:45:21.147,0.0,11.0,2.0,0.0,1,1,2
31217,2020-10-24 15:22:59.648,2020-10-24 15:25:12.386,23303,10514,3,3,25,132,44,tarde,18705,2020-10-24 16:25:34.966,0.0,3.0,0.0,0.0,1,1,1
31220,2021-02-27 18:50:58.507,2021-02-27 18:59:07.181,13504,20890,5,4,35,488,97,noche,26776,2021-02-27 18:59:16.881,0.0,3.0,2.0,0.0,1,2,1
31224,2021-04-10 08:43:13.997,2021-04-10 08:46:24.006,2458,16324,4,4,18,190,47,día,15501,2021-04-10 08:47:28.096,0.0,0.0,4.0,0.0,2,2,2
31229,2020-04-22 18:30:48.352,2020-04-22 19:08:48.438,27379,27080,6,30,31,2280,380,noche,15560,2020-04-22 19:09:37.415,1.0,2.0,3.0,0.0,2,1,2
31231,2020-09-27 14:38:52.553,2020-09-27 14:44:24.236,17798,18753,5,47,35,331,66,tarde,1401,2020-09-27 14:45:02.887,0.0,4.0,0.0,1.0,1,1,3
31232,2020-12-04 17:30:43.145,2020-12-04 20:57:31.799,10390,6806,9,3,26,12408,1378,tarde,15599,2020-12-04 20:57:45.447,0.0,9.0,0.0,0.0,1,1,1
31237,2020-08-04 10:38:41.322,2020-08-04 19:08:48.434,6608,14976,4,4,32,30607,7651,día,1565,2020-08-04 19:15:41.355,0.0,2.0,2.0,0.0,1,1,1
31238,2020-05-27 14:53:04.567,2020-05-27 15:22:40.289,18928,1517,7,30,35,1775,253,tarde,19856,2020-05-27 15:34:11.534,2.0,4.0,1.0,0.0,1,0,1
31255,2020-01-29 13:05:25.402,2020-01-29 13:13:07.818,19980,19980,7,7,28,462,66,tarde,562,2020-01-29 13:13:42.352,2.0,0.0,5.0,0.0,2,2,2
31256,2020-11-14 15:23:17.864,2020-11-14 15:25:06.814,20299,25293,8,4,46,108,13,tarde,26778,2020-11-14 15:25:11.988,0.0,3.0,5.0,0.0,2,1,2
31257,2021-05-09 20:10:49.522,2021-05-09 20:21:01.228,6187,4354,4,3,26,611,152,noche,14457,2021-05-09 20:24:25.442,0.0,4.0,0.0,0.0,1,1,1
31261,2020-07-02 21:32:11.837,2020-07-02 21:34:40.063,9467,7561,5,7,29,148,29,noche,24960,2020-07-02 21:36:14.948,1.0,4.0,0.0,0.0,1,1,0
31266,2020-09-09 17:49:28.874,2020-09-09 17:49:28.874,14255,14255,1,3,25,0,0,tarde,13228,2020-09-09 17:49:31.245,0.0,1.0,0.0,0.0,1,1,1
31269,2020-03-07 16:52:13.576,2020-03-07 16:52:38.692,16514,16514,2,7,14,25,12,tarde,8986,2020-03-07 16:54:19.535,2.0,0.0,0.0,0.0,0,0,0
