,Cluster_pred,item_id2
11819,0,14029
11820,1,14030
11821,0,14031
11822,0,14032
11823,1,14033
11824,2,14034
11825,2,14035
11826,1,14036
11827,0,14037
11828,2,14039
11829,1,14040
11830,0,14041
11831,1,14043
11832,0,14044
11833,1,14045
11834,3,14047
11835,2,14048
11836,2,14049
11837,0,14050
11838,0,14051
11839,0,14052
11840,1,14054
11841,0,14056
11842,0,14057
11843,1,14058
11844,1,14060
11845,1,14061
11846,0,14062
11847,0,14063
11848,0,14065
11849,1,14067
11850,1,14068
11851,0,14069
11852,0,14071
11853,1,14072
11854,1,14073
11855,1,14074
11856,1,14075
11857,2,14077
11858,1,14078
11859,2,14081
11860,2,14082
11861,0,14083
11862,0,14084
11863,3,14086
11864,0,14087
11865,1,14089
11866,0,14090
11867,1,14091
11868,0,14092
11869,0,14093
11870,0,14094
11871,0,14095
11872,0,14096
11873,2,14097
11874,1,14098
11875,2,14099
11876,0,14100
11877,1,14104
11878,2,14105
11879,1,14107
11880,2,14108
11881,1,14109
11882,1,14110
11883,1,14111
11884,0,14112
11885,2,14115
11886,1,14117
11887,3,14118
11888,0,14119
11889,2,14121
11890,0,14122
11891,2,14124
11892,0,14125
11893,1,14126
11894,2,14127
11895,2,14128
11896,3,14129
11897,1,14130
11898,0,14131
11899,1,14132
11900,2,14133
11901,1,14134
11902,3,14135
11903,1,14136
11904,3,14137
11905,1,14138
11906,1,14139
11907,0,14141
11908,2,14142
11909,1,14143
11910,1,14144
11911,2,14146
11912,0,14148
11913,0,14150
11914,0,14152
11915,0,14154
11916,1,14155
11917,0,14156
11918,1,14157
11919,2,14158
11920,1,14159
11921,2,14160
11922,1,14161
11923,1,14162
11924,3,14163
11925,3,14164
11926,1,14165
11927,2,14166
11928,3,14167
11929,0,14168
11930,2,14170
11931,1,14171
11932,2,14173
11933,2,14174
11934,0,14175
11935,2,14177
11936,0,14178
11937,2,14179
11938,0,14180
11939,1,14181
11940,0,14182
11941,0,14183
11942,1,14184
11943,1,14185
11944,0,14187
11945,0,14188
11946,0,14189
11947,1,14190
11948,1,14191
11949,3,14192
11950,2,14193
11951,2,14194
11952,3,14196
11953,1,14197
11954,2,14198
11955,3,14199
11956,1,14200
11957,1,14201
11958,2,14203
11959,2,14205
11960,3,14206
11961,1,14207
11962,1,14208
11963,2,14209
11964,1,14210
11965,3,14211
11966,0,14212
11967,3,14214
11968,1,14216
11969,1,14219
11970,0,14220
11971,0,14221
11972,0,14223
11973,0,14226
11974,2,14228
11975,2,14229
11976,1,14230
11977,2,14233
11978,3,14235
11979,2,14236
11980,1,14237
11981,0,14238
11982,1,14239
11983,3,14240
11984,0,14242
11985,1,14243
11986,3,14244
11987,1,14245
11988,0,14246
11989,3,14247
11990,1,14248
11991,1,14249
11992,1,14250
11993,1,14251
11994,0,14252
11995,0,14253
11996,0,14254
11997,1,14255
11998,2,14256
11999,3,14257
12000,1,14258
12001,0,14259
12002,0,14260
12003,1,14261
12004,1,14262
12005,3,14263
12006,2,14264
12007,2,14266
12008,1,14267
12009,3,14268
12010,1,14269
12011,1,14270
12012,3,14271
12013,1,14272
12014,1,14273
12015,3,14274
12016,2,14275
12017,1,14279
12018,1,14281
12019,3,14282
12020,2,14283
12021,2,14284
12022,0,14285
12023,1,14286
12024,3,14288
12025,2,14289
12026,2,14290
12027,2,14291
12028,1,14292
12029,0,14293
12030,1,14294
12031,1,14295
12032,0,14296
12033,0,14297
12034,0,14298
12035,0,14299
12036,1,14300
12037,1,14301
12038,2,14302
12039,1,14303
12040,2,14304
12041,0,14305
12042,2,14306
12043,2,14308
12044,0,14309
12045,0,14310
12046,2,14311
12047,2,14312
12048,3,14313
12049,1,14314
12050,1,14315
12051,1,14316
12052,1,14317
12053,1,14318
12054,0,14319
12055,0,14320
12056,1,14321
12057,2,14322
12058,1,14323
12059,1,14324
12060,2,14325
12061,2,14326
12062,1,14327
12063,2,14328
12064,3,14329
12065,1,14330
12066,2,14332
12067,3,14334
12068,3,14335
12069,2,14336
12070,0,14337
12071,2,14338
12072,1,14339
12073,2,14340
12074,1,14341
12075,3,14342
12076,1,14343
12077,1,14344
12078,0,14345
12079,1,14346
12080,1,14348
12081,2,14350
12082,2,14351
12083,1,14352
12084,1,14353
12085,2,14354
12086,1,14355
12087,0,14356
12088,2,14357
12089,1,14359
12090,1,14360
12091,0,14361
12092,2,14362
12093,0,14363
12094,1,14364
12095,1,14365
12096,3,14366
12097,0,14367
12098,1,14368
12099,2,14369
12100,0,14370
12101,0,14371
12102,1,14373
12103,2,14375
12104,1,14376
12105,1,14377
12106,2,14378
12107,2,14379
12108,2,14381
12109,1,14382
12110,2,14383
12111,3,14384
12112,3,14386
12113,0,14387
12114,0,14388
12115,0,14389
12116,1,14390
12117,2,14392
12118,1,14393
12119,1,14394
12120,3,14395
12121,1,14396
12122,3,14398
12123,1,14399
12124,0,14400
12125,2,14402
12126,2,14403
12127,1,14404
12128,1,14405
12129,2,14406
12130,1,14407
12131,0,14409
12132,1,14410
12133,0,14411
12134,1,14412
12135,2,14413
12136,2,14414
12137,1,14415
12138,2,14416
12139,2,14417
12140,3,14419
12141,2,14420
12142,3,14423
12143,2,14424
12144,1,14425
12145,0,14426
12146,2,14427
12147,0,14428
12148,1,14429
12149,2,14430
12150,0,14432
12151,0,14433
12152,1,14434
12153,1,14435
12154,1,14436
12155,0,14438
12156,1,14441
12157,0,14442
12158,3,14443
12159,0,14444
12160,0,14445
12161,2,14447
12162,1,14448
12163,2,14449
12164,2,14450
12165,2,14451
12166,0,14452
12167,3,14453
12168,2,14454
12169,1,14455
12170,3,14456
12171,1,14457
12172,3,14459
12173,3,14460
12174,0,14461
12175,3,14463
12176,0,14464
12177,0,14465
12178,2,14466
12179,1,14467
12180,1,14468
12181,2,14469
12182,3,14470
12183,0,14471
12184,2,14472
12185,1,14473
12186,0,14474
12187,1,14475
12188,0,14476
12189,1,14477
12190,1,14479
12191,2,14480
12192,3,14481
12193,3,14482
12194,1,14483
12195,3,14485
12196,0,14486
12197,2,14487
12198,2,14488
12199,1,14490
12200,1,14491
12201,2,14492
12202,1,14493
12203,2,14494
12204,3,14496
12205,1,14497
12206,2,14498
12207,0,14502
12208,2,14504
12209,1,14505
12210,1,14506
12211,1,14507
12212,0,14508
12213,0,14509
12214,1,14510
12215,2,14512
12216,2,14513
12217,0,14514
12218,0,14515
12219,0,14516
12220,2,14517
12221,1,14518
12222,2,14519
12223,2,14520
12224,1,14521
12225,1,14524
12226,1,14525
12227,2,14526
12228,0,14527
12229,2,14529
12230,1,14530
12231,1,14532
12232,0,14533
12233,2,14534
12234,1,14535
12235,2,14536
12236,2,14537
12237,0,14538
12238,2,14539
12239,1,14540
12240,1,14541
12241,1,14542
12242,2,14544
12243,0,14545
12244,2,14547
12245,0,14548
12246,1,14549
12247,2,14550
12248,1,14551
12249,2,14552
12250,2,14553
12251,0,14554
12252,2,14555
12253,1,14556
12254,0,14557
12255,1,14558
12256,0,14559
12257,2,14560
12258,2,14561
12259,3,14562
12260,2,14563
12261,3,14564
12262,1,14565
12263,0,14566
12264,1,14568
12265,2,14569
12266,2,14570
12267,2,14571
12268,2,14573
12269,2,14575
12270,1,14576
12271,0,14578
12272,1,14580
12273,1,14581
12274,1,14582
12275,3,14583
12276,1,14584
12277,2,14585
12278,1,14586
12279,1,14590
12280,1,14592
12281,1,14593
12282,3,14594
12283,1,14595
12284,2,14596
12285,3,14597
12286,2,14598
12287,0,14599
12288,0,14600
12289,1,14601
12290,0,14602
12291,1,14603
12292,2,14604
12293,2,14605
12294,2,14606
12295,1,14608
12296,1,14610
12297,1,14611
12298,1,14612
12299,0,14613
12300,2,14614
12301,0,14615
12302,1,14616
12303,3,14617
12304,0,14618
12305,0,14619
12306,2,14620
12307,0,14621
12308,1,14622
12309,3,14623
12310,2,14624
12311,2,14625
12312,2,14626
12313,0,14627
12314,3,14628
12315,3,14629
12316,3,14630
12317,3,14631
12318,1,14632
12319,1,14633
12320,2,14634
12321,1,14635
12322,0,14637
12323,2,14638
12324,0,14639
12325,0,14640
12326,0,14642
12327,1,14643
12328,1,14644
12329,1,14645
12330,2,14648
12331,1,14649
12332,2,14651
12333,1,14652
12334,2,14653
12335,1,14654
12336,2,14655
12337,0,14657
12338,3,14658
12339,0,14660
12340,1,14661
12341,3,14662
12342,1,14664
12343,3,14665
12344,1,14667
12345,2,14668
12346,1,14669
12347,0,14670
12348,2,14671
12349,2,14673
12350,1,14674
12351,1,14675
12352,1,14676
12353,0,14677
12354,1,14678
12355,0,14679
12356,1,14680
12357,1,14681
12358,3,14683
12359,2,14684
12360,2,14687
12361,2,14688
12362,1,14689
12363,2,14690
12364,1,14692
12365,3,14693
12366,1,14695
12367,2,14696
12368,1,14697
12369,1,14698
12370,2,14699
12371,1,14700
12372,2,14701
12373,1,14702
12374,0,14703
12375,1,14704
12376,3,14705
12377,1,14706
12378,3,14707
12379,0,14708
12380,1,14709
12381,3,14711
12382,1,14712
12383,0,14713
12384,2,14714
12385,2,14715
12386,1,14717
12387,1,14718
12388,2,14719
12389,0,14721
12390,3,14722
12391,2,14723
12392,0,14724
12393,2,14725
12394,1,14726
12395,1,14727
12396,0,14728
12397,1,14729
12398,1,14730
12399,0,14731
12400,3,14732
12401,2,14733
12402,0,14734
12403,2,14735
12404,2,14736
12405,1,14737
12406,2,14738
12407,1,14739
12408,3,14740
12409,3,14741
12410,1,14742
12411,0,14743
12412,1,14744
12413,1,14746
12414,1,14747
12415,2,14748
12416,2,14749
12417,3,14750
12418,1,14751
12419,0,14752
12420,2,14753
12421,2,14754
12422,1,14755
12423,1,14756
12424,3,14757
12425,0,14758
12426,2,14759
12427,1,14760
12428,0,14761
12429,1,14762
12430,0,14763
12431,2,14765
12432,3,14766
12433,0,14768
12434,3,14771
12435,1,14772
12436,1,14773
12437,1,14774
12438,2,14775
12439,1,14776
12440,3,14777
12441,1,14778
12442,1,14779
12443,2,14780
12444,3,14781
12445,2,14782
12446,1,14783
12447,1,14784
12448,1,14785
12449,1,14786
12450,1,14787
12451,1,14788
12452,0,14789
12453,0,14790
12454,0,14791
12455,2,14792
12456,3,14793
12457,0,14794
12458,0,14795
12459,0,14796
12460,0,14797
12461,0,14798
12462,1,14799
12463,1,14800
12464,1,14801
12465,0,14802
12466,2,14803
12467,0,14804
12468,1,14805
12469,0,14808
12470,0,14809
12471,0,14810
12472,0,14811
12473,2,14813
12474,2,14814
12475,2,14815
12476,1,14816
12477,2,14817
12478,0,14818
12479,2,14819
12480,0,14820
12481,1,14821
12482,2,14822
12483,2,14823
12484,1,14825
12485,1,14826
12486,2,14827
12487,2,14828
12488,1,14829
12489,1,14830
12490,2,14831
12491,2,14832
12492,2,14834
12493,0,14835
12494,1,14836
12495,1,14837
12496,3,14838
12497,2,14839
12498,1,14840
12499,0,14843
12500,1,14844
12501,0,14845
12502,0,14846
12503,2,14847
12504,1,14848
12505,1,14849
12506,1,14850
12507,1,14853
12508,0,14854
12509,1,14855
12510,3,14856
12511,3,14857
12512,1,14858
12513,1,14860
12514,2,14861
12515,0,14864
12516,2,14865
12517,2,14866
12518,2,14867
12519,3,14868
12520,0,14869
12521,0,14870
12522,1,14871
12523,2,14872
12524,1,14873
12525,0,14875
12526,2,14877
12527,1,14878
12528,2,14880
12529,2,14881
12530,1,14882
12531,2,14883
12532,0,14884
12533,0,14885
12534,1,14887
12535,1,14888
12536,1,14889
12537,2,14890
12538,3,14891
12539,1,14892
12540,2,14893
12541,2,14894
12542,1,14895
12543,1,14896
12544,0,14897
12545,2,14898
12546,2,14899
12547,1,14900
12548,0,14901
12549,3,14902
12550,3,14903
12551,3,14905
12552,0,14906
12553,1,14907
12554,2,14908
12555,2,14909
12556,0,14911
12557,3,14912
12558,2,14914
12559,3,14915
12560,0,14916
12561,1,14917
12562,1,14918
12563,0,14919
12564,1,14920
12565,0,14921
12566,2,14922
12567,2,14924
12568,1,14925
12569,2,14927
12570,0,14928
12571,2,14930
12572,0,14931
12573,1,14932
12574,0,14933
12575,2,14934
12576,1,14935
12577,2,14936
12578,2,14937
12579,1,14938
12580,2,14939
12581,2,14941
12582,2,14942
12583,0,14945
12584,1,14946
12585,1,14947
12586,1,14948
12587,0,14949
12588,1,14950
12589,1,14952
12590,3,14953
12591,2,14954
12592,0,14955
12593,1,14956
12594,2,14957
12595,1,14958
12596,1,14959
12597,2,14960
12598,2,14961
12599,3,14962
12600,1,14963
12601,3,14964
12602,2,14966
12603,2,14967
12604,3,14970
12605,1,14971
12606,1,14973
12607,3,14974
12608,3,14975
12609,1,14976
12610,0,14977
12611,1,14978
12612,2,14979
12613,0,14981
12614,0,14982
12615,0,14983
12616,0,14984
12617,3,14985
12618,0,14986
12619,0,14987
12620,0,14988
12621,0,14989
12622,1,14990
12623,2,14991
12624,2,14992
12625,0,14993
12626,1,14994
12627,2,14995
12628,1,14996
12629,1,14997
12630,1,14998
12631,3,14999
12632,1,15000
12633,2,15001
12634,0,15003
12635,2,15004
12636,2,15005
12637,1,15006
12638,3,15007
12639,1,15008
12640,0,15009
12641,3,15010
12642,0,15011
12643,0,15013
12644,1,15014
12645,1,15015
12646,2,15016
12647,2,15017
12648,1,15018
12649,1,15019
12650,1,15021
12651,1,15022
12652,2,15023
12653,0,15024
12654,0,15025
12655,1,15026
12656,2,15027
12657,1,15029
12658,3,15030
12659,3,15032
12660,1,15033
12661,1,15035
12662,0,15036
12663,2,15037
12664,0,15038
12665,2,15039
12666,2,15040
12667,2,15041
12668,2,15043
12669,0,15044
12670,3,15045
12671,1,15046
12672,1,15047
12673,2,15048
12674,1,15050
12675,1,15051
12676,1,15052
12677,2,15053
12678,2,15054
12679,1,15055
12680,1,15057
12681,1,15058
12682,1,15059
12683,1,15060
12684,1,15061
12685,1,15062
12686,1,15063
12687,2,15064
12688,0,15066
12689,2,15067
12690,2,15068
12691,2,15069
12692,2,15070
12693,2,15071
12694,3,15072
12695,3,15073
12696,1,15075
12697,3,15076
12698,0,15078
12699,1,15080
12700,3,15081
12701,0,15082
12702,3,15083
12703,2,15084
12704,3,15085
12705,1,15087
12706,3,15088
12707,1,15089
12708,3,15090
12709,2,15091
12710,1,15092
12711,1,15093
12712,1,15094
12713,0,15095
12714,0,15096
12715,2,15097
12716,0,15098
12717,2,15099
12718,1,15100
12719,1,15101
12720,0,15102
12721,1,15103
12722,0,15104
12723,3,15106
12724,1,15107
12725,3,15111
12726,2,15112
12727,0,15113
12728,1,15114
12729,1,15116
12730,1,15117
12731,1,15118
12732,2,15119
12733,1,15120
12734,3,15121
12735,2,15122
12736,2,15123
12737,1,15124
12738,3,15125
12739,0,15126
12740,1,15127
12741,1,15128
12742,3,15131
12743,0,15132
12744,2,15133
12745,2,15134
12746,2,15135
12747,2,15137
12748,3,15138
12749,2,15139
12750,1,15140
12751,2,15141
12752,1,15142
12753,1,15143
12754,3,15144
12755,0,15145
12756,3,15146
12757,1,15148
12758,2,15150
12759,2,15151
12760,1,15152
12761,2,15154
12762,1,15155
12763,1,15156
12764,1,15157
12765,1,15158
12766,0,15159
12767,1,15160
12768,1,15162
12769,1,15163
12770,0,15164
12771,1,15165
12772,1,15166
12773,2,15167
12774,2,15168
12775,1,15170
12776,3,15171
12777,1,15172
12778,1,15173
12779,0,15174
12780,0,15175
12781,3,15176
12782,1,15177
12783,0,15178
12784,1,15179
12785,2,15180
12786,2,15181
12787,1,15182
12788,3,15184
12789,2,15185
12790,0,15186
12791,0,15187
12792,1,15188
12793,0,15189
12794,0,15190
12795,2,15191
12796,0,15192
12797,3,15193
12798,0,15194
12799,3,15195
12800,3,15196
12801,1,15197
12802,1,15198
12803,3,15200
12804,2,15202
12805,2,15204
12806,1,15205
12807,1,15206
12808,1,15207
12809,2,15208
12810,3,15210
12811,1,15211
12812,1,15212
12813,0,15213
12814,2,15215
12815,2,15216
12816,0,15217
12817,1,15218
12818,2,15219
12819,1,15220
12820,3,15221
12821,1,15222
12822,1,15223
12823,2,15224
12824,3,15225
12825,3,15226
12826,1,15227
12827,0,15228
12828,3,15229
12829,1,15230
12830,0,15231
12831,0,15233
12832,2,15234
12833,2,15235
12834,2,15236
12835,0,15237
12836,3,15238
12837,2,15239
12838,2,15240
12839,1,15241
12840,3,15242
12841,1,15243
12842,0,15244
12843,1,15245
12844,3,15246
12845,2,15247
12846,0,15248
12847,2,15249
12848,2,15250
12849,2,15251
12850,1,15252
12851,2,15254
12852,0,15255
12853,1,15257
12854,0,15258
12855,3,15260
12856,0,15261
12857,2,15262
12858,0,15263
12859,3,15264
12860,0,15265
12861,1,15266
12862,1,15267
12863,1,15268
12864,0,15269
12865,0,15270
12866,0,15273
12867,3,15274
12868,1,15275
12869,1,15278
12870,0,15279
12871,1,15280
12872,1,15281
12873,3,15282
12874,0,15283
12875,0,15284
12876,0,15285
12877,2,15286
12878,2,15287
12879,0,15288
12880,0,15290
12881,1,15291
12882,2,15293
12883,2,15294
12884,0,15295
12885,0,15296
12886,3,15297
12887,3,15298
12888,1,15299
12889,3,15300
12890,1,15301
12891,1,15302
12892,1,15303
12893,1,15304
12894,1,15305
12895,3,15306
12896,1,15307
12897,2,15308
12898,1,15309
12899,0,15310
12900,2,15311
12901,0,15312
12902,0,15313
12903,1,15314
12904,2,15315
12905,2,15316
12906,2,15317
12907,0,15318
12908,2,15319
12909,0,15321
12910,2,15322
12911,2,15323
12912,2,15324
12913,2,15326
12914,0,15328
12915,1,15329
12916,1,15330
12917,2,15331
12918,1,15332
12919,0,15333
12920,2,15334
12921,1,15335
12922,2,15336
12923,2,15337
12924,0,15338
12925,0,15339
12926,2,15340
12927,1,15341
12928,1,15342
12929,1,15343
12930,2,15344
12931,2,15345
12932,0,15346
12933,1,15347
12934,0,15348
12935,2,15349
12936,1,15350
12937,2,15351
12938,1,15353
12939,1,15354
12940,2,15355
12941,2,15356
12942,2,15357
12943,0,15358
12944,1,15359
12945,3,15360
12946,1,15361
12947,2,15362
12948,2,15363
12949,1,15364
12950,2,15366
12951,0,15368
12952,2,15369
12953,3,15370
12954,3,15371
12955,0,15372
12956,2,15373
12957,1,15374
12958,2,15375
12959,0,15376
12960,3,15377
12961,1,15378
12962,0,15379
12963,0,15380
12964,0,15381
12965,0,15382
12966,2,15383
12967,2,15384
12968,1,15385
12969,2,15386
12970,1,15387
12971,2,15388
12972,2,15389
12973,3,15390
12974,3,15391
12975,1,15392
12976,0,15393
12977,1,15394
12978,1,15398
12979,1,15399
12980,1,15400
12981,2,15401
12982,0,15402
12983,2,15403
12984,0,15404
12985,0,15405
12986,3,15406
12987,2,15407
12988,1,15408
12989,1,15409
12990,2,15410
12991,1,15412
12992,2,15413
12993,1,15414
12994,2,15417
12995,3,15418
12996,3,15419
12997,1,15420
12998,1,15421
12999,2,15422
13000,1,15423
13001,2,15424
13002,1,15425
13003,1,15426
13004,2,15427
13005,1,15428
13006,2,15429
13007,2,15430
13008,1,15431
13009,3,15432
13010,1,15433
13011,1,15435
13012,1,15436
13013,0,15437
13014,3,15438
13015,2,15439
13016,3,15440
13017,2,15441
13018,2,15442
13019,1,15443
13020,0,15444
13021,1,15445
13022,3,15446
13023,1,15447
13024,2,15449
13025,1,15450
13026,3,15451
13027,0,15452
13028,3,15453
13029,1,15455
13030,0,15456
13031,0,15457
13032,1,15458
13033,0,15459
13034,2,15460
13035,0,15461
13036,0,15462
13037,0,15463
13038,1,15464
13039,1,15465
13040,0,15466
13041,2,15468
13042,2,15469
13043,2,15471
13044,3,15472
13045,0,15473
13046,1,15474
13047,0,15475
13048,3,15477
13049,2,15479
13050,1,15480
13051,0,15481
13052,3,15482
13053,3,15483
13054,1,15485
13055,1,15486
13056,2,15488
13057,1,15489
13058,0,15490
13059,2,15491
13060,1,15492
13061,3,15493
13062,0,15495
13063,0,15496
13064,1,15498
13065,2,15499
13066,1,15500
13067,2,15501
13068,1,15502
13069,3,15503
13070,0,15504
13071,3,15505
13072,2,15506
13073,2,15509
13074,1,15510
13075,1,15511
13076,2,15512
13077,1,15514
13078,3,15515
13079,3,15516
13080,2,15518
13081,2,15519
13082,1,15520
13083,3,15521
13084,1,15522
13085,2,15523
13086,3,15524
13087,2,15527
13088,2,15528
13089,1,15530
13090,1,15531
13091,1,15532
13092,2,15533
13093,2,15534
13094,1,15535
13095,2,15537
13096,0,15538
13097,2,15539
13098,1,15540
13099,2,15541
13100,1,15542
13101,3,15543
13102,0,15545
13103,2,15546
13104,0,15547
13105,2,15548
13106,2,15549
13107,1,15550
13108,2,15551
13109,1,15552
13110,0,15553
13111,1,15554
13112,0,15555
13113,0,15557
13114,1,15558
13115,2,15560
13116,2,15561
13117,2,15563
13118,1,15564
13119,3,15565
13120,2,15566
13121,0,15567
13122,1,15568
13123,1,15569
13124,0,15570
13125,1,15571
13126,1,15572
13127,1,15573
13128,1,15574
13129,2,15575
13130,1,15576
13131,2,15578
13132,2,15579
13133,1,15580
13134,1,15581
13135,0,15582
13136,3,15583
13137,1,15585
13138,1,15586
13139,0,15587
13140,3,15589
13141,1,15590
13142,2,15592
13143,2,15593
13144,1,15594
13145,2,15595
13146,0,15596
13147,1,15597
13148,1,15598
13149,1,15599
13150,1,15600
13151,2,15601
13152,1,15602
13153,1,15603
13154,3,15604
13155,3,15605
13156,1,15606
13157,1,15607
13158,1,15608
13159,1,15609
13160,3,15610
13161,3,15611
13162,0,15612
13163,1,15613
13164,0,15614
13165,3,15615
13166,2,15617
13167,2,15618
13168,0,15619
13169,3,15620
13170,0,15621
13171,0,15622
13172,1,15623
13173,1,15624
13174,2,15625
13175,1,15626
13176,2,15627
13177,2,15629
13178,2,15630
13179,3,15631
13180,0,15632
13181,0,15633
13182,0,15635
13183,2,15636
13184,0,15637
13185,1,15638
13186,1,15639
13187,0,15640
13188,1,15641
13189,2,15642
13190,0,15644
13191,0,15645
13192,2,15647
13193,2,15648
13194,1,15649
13195,1,15651
13196,3,15652
13197,1,15653
13198,2,15654
13199,1,15655
13200,3,15656
13201,2,15657
13202,1,15658
13203,0,15659
13204,0,15660
13205,1,15661
13206,2,15664
13207,1,15665
13208,2,15666
13209,1,15667
13210,0,15668
13211,0,15669
13212,1,15670
13213,0,15671
13214,0,15672
13215,0,15673
13216,2,15675
13217,1,15676
13218,2,15677
13219,2,15678
13220,1,15680
13221,0,15681
13222,1,15682
13223,0,15683
13224,2,15685
13225,2,15687
13226,3,15688
13227,2,15689
13228,2,15690
13229,0,15691
13230,2,15693
13231,2,15694
13232,3,15696
13233,1,15697
13234,2,15698
13235,2,15699
13236,3,15700
13237,1,15701
13238,3,15703
13239,2,15704
13240,3,15705
13241,3,15706
13242,1,15707
13243,0,15708
13244,1,15709
13245,0,15711
13246,1,15712
13247,2,15713
13248,0,15714
13249,1,15715
13250,1,15716
13251,0,15717
13252,0,15718
13253,2,15719
13254,1,15720
13255,1,15722
13256,3,15723
13257,1,15724
13258,0,15725
13259,1,15726
13260,0,15727
13261,2,15728
13262,0,15729
13263,2,15730
13264,1,15731
13265,3,15732
13266,3,15733
13267,1,15734
13268,1,15735
13269,2,15736
13270,1,15737
13271,1,15738
13272,1,15739
13273,1,15740
13274,2,15741
13275,2,15742
13276,3,15743
13277,0,15744
13278,2,15746
13279,2,15747
13280,3,15748
13281,1,15749
13282,1,15751
13283,2,15752
13284,3,15754
13285,3,15755
13286,1,15756
13287,1,15757
13288,2,15758
13289,1,15759
13290,3,15760
13291,0,15761
13292,1,15763
13293,1,15764
13294,0,15765
13295,2,15766
13296,1,15767
13297,1,15768
13298,2,15769
13299,1,15770
13300,2,15771
13301,0,15772
13302,3,15773
13303,0,15775
13304,0,15776
13305,1,15777
13306,3,15778
13307,1,15779
13308,2,15780
13309,2,15781
13310,0,15783
13311,1,15785
13312,2,15786
13313,0,15787
13314,1,15788
13315,0,15790
13316,1,15791
13317,1,15793
13318,1,15794
13319,3,15795
13320,2,15796
13321,1,15797
13322,2,15798
13323,1,15799
13324,3,15800
13325,1,15801
13326,1,15802
13327,2,15803
13328,1,15805
13329,2,15806
13330,2,15807
13331,1,15808
13332,1,15809
13333,3,15810
13334,0,15811
13335,2,15812
13336,2,15813
13337,0,15816
13338,0,15817
13339,1,15818
13340,1,15821
13341,1,15822
13342,3,15824
13343,3,15825
13344,2,15826
13345,0,15827
13346,0,15828
13347,1,15829
13348,0,15830
13349,2,15831
13350,1,15832
13351,3,15833
13352,2,15834
13353,1,15835
13354,2,15836
13355,0,15837
13356,2,15838
13357,0,15840
13358,1,15841
13359,2,15842
13360,1,15843
13361,2,15844
13362,1,15845
13363,0,15846
13364,2,15847
13365,1,15849
13366,2,15852
13367,1,15853
13368,1,15854
13369,2,15855
13370,0,15857
13371,1,15858
13372,3,15859
13373,1,15860
13374,2,15861
13375,2,15862
13376,1,15863
13377,1,15865
13378,0,15866
13379,1,15867
13380,0,15868
13381,2,15870
13382,2,15871
13383,1,15872
13384,2,15873
13385,2,15874
13386,2,15875
13387,0,15877
13388,1,15879
13389,0,15880
13390,1,15881
13391,3,15882
13392,1,15883
13393,1,15884
13394,1,15885
13395,1,15886
13396,1,15887
13397,3,15888
13398,2,15889
13399,0,15891
13400,1,15892
13401,1,15893
13402,1,15894
13403,1,15897
13404,2,15898
13405,2,15900
13406,1,15901
13407,3,15902
13408,2,15903
13409,2,15904
13410,0,15905
13411,1,15906
13412,1,15907
13413,1,15908
13414,0,15909
13415,3,15910
13416,1,15911
13417,0,15912
13418,2,15913
13419,1,15914
13420,3,15916
13421,1,15918
13422,3,15919
13423,0,15920
13424,3,15921
13425,3,15922
13426,1,15923
13427,0,15924
13428,1,15925
13429,2,15926
13430,1,15927
13431,1,15928
13432,0,15930
13433,2,15931
13434,2,15932
13435,2,15934
13436,3,15935
13437,1,15936
13438,1,15937
13439,1,15938
13440,3,15939
13441,0,15940
13442,2,15942
13443,1,15943
13444,1,15944
13445,3,15945
13446,1,15949
13447,1,15950
13448,3,15951
13449,1,15953
13450,0,15954
13451,0,15955
13452,0,15956
13453,2,15957
13454,0,15959
13455,0,15960
13456,3,15961
13457,1,15962
13458,1,15963
13459,1,15964
13460,0,15965
13461,2,15967
13462,1,15968
13463,3,15969
13464,0,15970
13465,1,15971
13466,2,15972
13467,0,15973
13468,1,15974
13469,0,15975
13470,0,15976
13471,1,15978
13472,1,15979
13473,1,15980
13474,0,15981
13475,0,15982
13476,2,15985
13477,1,15986
13478,3,15987
13479,2,15988
13480,1,15990
13481,2,15991
13482,1,15992
13483,1,15995
13484,1,15996
13485,1,15998
13486,0,15999
13487,1,16001
13488,0,16002
13489,2,16003
13490,3,16004
13491,3,16005
13492,1,16006
13493,3,16007
13494,0,16008
13495,3,16009
13496,0,16010
13497,2,16011
13498,3,16012
13499,1,16013
13500,2,16014
13501,0,16015
13502,0,16016
13503,0,16017
13504,1,16020
13505,1,16021
13506,0,16024
13507,0,16026
13508,1,16028
13509,2,16029
13510,0,16030
13511,2,16031
13512,1,16032
13513,3,16033
13514,2,16034
13515,0,16035
13516,1,16036
13517,1,16037
13518,2,16038
13519,2,16039
13520,2,16040
13521,2,16041
13522,2,16043
13523,2,16044
13524,3,16045
13525,1,16046
13526,1,16047
13527,1,16048
13528,3,16049
13529,1,16050
13530,1,16051
13531,1,16052
13532,2,16053
13533,3,16054
13534,3,16056
13535,1,16057
13536,3,16058
13537,3,16059
13538,0,16060
13539,1,16061
13540,1,16062
13541,2,16064
13542,1,16065
13543,3,16066
13544,3,16067
13545,0,16068
13546,1,16069
13547,0,16071
13548,1,16072
13549,3,16073
13550,0,16074
13551,1,16075
13552,2,16076
13553,1,16077
13554,0,16078
13555,0,16080
13556,2,16081
13557,2,16082
13558,1,16083
13559,1,16085
13560,1,16086
13561,2,16087
13562,3,16088
13563,1,16089
13564,0,16090
13565,1,16091
13566,2,16092
